id,parent_id,area_name,latitude,longitude
1956,612,TAPUNG,0.581,101.091
1957,612,TAPUNG HULU,0.769,100.82
1958,612,TAPUNG HILIR,0.792,101.129
1959,612,BANGKINANG,0.265,101.073
1960,612,BANGKINANG SEBERANG,0.439,101.019
1961,612,KAMPAR,0.279,101.127
1962,612,KAMPAR TIMUR,0.352,101.197
1963,612,RUMBIO JAYA,0.421,101.148
1964,612,KAMPAR UTARA,0.409,101.084
1965,612,TAMBANG,0.373,101.308
1966,612,SIAK HULU,0.351,101.551
1967,612,PERHENTIAN RAJA,0.318,101.414
1968,613,ROKAN IV KOTO,0.583,100.345
1969,613,PENDALIAN IV KOTO,0.502,100.486
1970,613,TANDUN,0.587,100.608
1971,613,KABUN,0.465,100.746
1972,613,UJUNG BATU,0.692,100.526
1973,613,RAMBAH SAMO,0.818,100.434
1974,613,RAMBAH,0.826,100.26
1975,613,RAMBAH HILIR,0.974,100.361
1976,613,BANGUN PURBA,0.915,100.187
1977,613,TAMBUSAI,1.099,100.26
1978,613,TAMBUSAI UTARA,1.286,100.314
1979,613,KEPENUHAN,1.133,100.623
1980,613,KEPENUHAN HULU,0.99,100.515
1981,613,KUNTO DARUSSALAM,0.919,100.687
1982,613,PAGARAN TAPAH DARUSSALAM,0.77,100.604
1983,613,BONAI DARUSSALAM,1.163,100.836
1984,614,MANDAU,1.311,101.182
1985,614,PINGGIR,1.162,101.443
1986,614,BUKIT BATU,1.426,101.794
1987,614,SIAK KECIL,1.173,101.935
1988,614,RUPAT,1.857,101.586
1989,614,RUPAT UTARA,2.025,101.574
1990,614,BENGKALIS,1.45,102.247
1991,614,BANTAN,1.483,102.339
1992,615,TANAH PUTIH,1.518,101.033
1993,615,PUJUD,1.417,100.599
1994,615,TANAH PUTIH TANJUNG MELAW,1.705,101.127
1995,615,RANTAU KOPAR,1.406,101.03
1996,615,BAGAN SINEMBAH,1.744,100.543
1997,615,SIMPANG KANAN,1.875,100.382
1998,615,KUBU,2.036,100.567
1999,615,PASIR LIMAU KAPAS,2.203,100.383
2000,615,BANGKO,2.08,100.835
2001,615,SINABOI,2.215,100.96
2002,615,BATU HAMPAR,1.949,100.983
2003,615,RIMBA MELINTANG,1.811,101.013
2004,615,BANGKO PUSAKO,1.732,100.805
2005,616,TEBING TINGGI BARAT,0.89,102.555
2006,616,TEBING TINGGI,0.855,102.828
2007,616,RANGSANG,0.967,102.987
2008,616,RANGSANG BARAT,1.088,102.757
2009,616,MERBAU,1.145,102.376
2010,617,TAMPAN,0.466,101.389
2011,617,PAYUNG SEKAKI,0.525,101.396
2012,617,BUKIT RAYA,0.471,101.468
2013,617,MARPOYAN DAMAI,0.47,101.436
2014,617,TENAYAN RAYA,0.51,101.533
2015,617,LIMA PULUH,0.539,101.459
2016,617,SAIL,0.516,101.46
2017,617,PEKANBARU KOTA,0.523,101.448
2018,617,SUKAJADI,0.517,101.438
2019,617,SENAPELAN,0.536,101.437
2020,617,RUMBAI,0.615,101.397
2021,617,RUMBAI PESISIR,0.606,101.499
2022,618,BUKIT KAPUR,1.531,101.414
2023,618,MEDANG KAMPAI,1.593,101.603
2024,618,SUNGAI SEMBILAN,1.932,101.203
2025,618,DUMAI BARAT,1.653,101.392
2026,618,DUMAI TIMUR,1.644,101.454
2027,619,GUNUNG RAYA,-2.299,101.571
2028,619,BATANG MERANGIN,-2.13,101.675
2029,619,KELILING DANAU,-2.235,101.403
2030,619,DANAU KERINCI,-2.032,101.581
2031,619,SITINJAU LAUT,-2.058,101.488
2032,619,AIR HANGAT,-1.917,101.508
2033,619,AIR HANGAT TIMUR,-1.987,101.488
2034,619,DEPATI TUJUH,-2.019,101.353
2035,619,GUNUNG KERINCI,-1.899,101.255
2036,619,SIULAK,-1.884,101.401
2037,619,KAYU ARO,-1.778,101.245
2038,619,GUNUNG TUJUH,-1.728,101.369
2039,619,DANAU KERINCI,-2.148,101.492
2040,620,JANGKAT,-2.527,101.743
2041,620,SUNGAI TENANG,-2.578,102.011
2042,620,MUARA SIAU,-2.284,102.004
2043,620,LEMBAH MASURAI,-2.396,101.916
2044,620,TIANG PUMPUNG,-2.306,102.243
2045,620,PAMENANG,-2.128,102.521
2046,620,PAMENANG BARAT,-2.074,102.404
2047,620,RENAH PAMENANG,-2.188,102.385
2048,620,PAMENANG SELATAN,-2.277,102.369
2049,620,BANGKO,-2.092,102.306
2050,620,BANGKO BARAT,-2.181,102.241
2051,620,NALO TANTAN,-2.019,102.177
2052,620,BATANG MASUMAI,-2.077,102.182
2053,620,SUNGAI MANAU,-2.078,101.943
2054,620,RENAH PEMBARAP,-2.119,102.07
2055,620,PANGKALAN JAMBU,-2.13,101.842
2056,620,TABIR,-1.812,102.265
2057,620,TABIR ULU,-1.929,102.177
2058,620,TABIR SELATAN,-1.943,102.423
2059,620,TABIR ILIR,-1.746,102.398
2060,620,TABIR TIMUR,-1.706,102.483
2061,620,TABIR LINTAS,-1.931,102.293
2062,620,MARGO TABIR,-1.879,102.375
2063,620,TABIR BARAT,-1.926,101.872
2064,621,BATANGASAI,-2.538,102.24
2065,621,LIMUN,-2.569,102.516
2066,621,CERMIN NAN GEDAN,-2.396,102.502
2067,621,PELAWAN,-2.405,102.752
2068,621,SINGKUT,-2.531,102.702
2069,621,SAROLANGUN,-2.273,102.714
2070,621,BATIN VIII,-2.257,102.537
2071,621,PAUH,-2.213,102.874
2072,621,AIR HITAM,-2.01,102.649
2073,621,MANDIANGIN,-2.11,103.052
2074,622,MERSAM,-1.553,102.957
2075,622,MARO SEBO ULU,-1.746,102.763
2076,622,BATIN XXIV,-1.873,102.945
2077,622,MUARA TEMBESI,-1.705,103.103
2078,622,MUARA BULIAN,-1.728,103.238
2079,622,BAJUBANG,-2.02,103.325
2080,622,MARO SEBO ILIR,-1.583,103.177
2081,622,PEMAYUNG,-1.495,103.279
2082,623,MESTONG,-1.806,103.527
2083,623,SUNGAI BAHAR,-2.002,103.439
2084,623,KUMPEH ULU,-1.594,103.797
2085,623,SUNGAI GELAM,-1.732,103.784
2086,623,KUMPEH,-1.539,104.054
2087,623,MARO SEBO,-1.443,103.653
2088,623,JAMBI LUAR KOTA,-1.645,103.485
2089,623,SEKERNAN,-1.38,103.414
2090,624,MENDAHARA,-1.018,103.61
2091,624,MENDAHARA ULU,-1.207,103.517
2092,624,GERAGAI,-1.236,103.689
2093,624,DENDANG,-1.246,103.935
2094,624,SABAK BARAT,-1.216,103.81
2095,624,SABAK TIMUR,-1.071,103.944
2096,624,KUALA JAMBI,-1.049,103.787
2097,624,RANTAU RASAU,-1.162,104.092
2098,624,BERBAK,-1.224,104.152
2099,624,NIPAH PANJANG,-1.084,104.191
2100,624,SADU,-1.349,104.39
2101,624,HUTAN,-1.382,104.261
2102,625,TUNGKAL ULU,-1.15,103.108
2103,625,MERLUNG,-1.323,103.024
2104,625,BATANG ASAM,-1.079,102.875
2105,625,TEBING TINGGI,-1.026,103.116
2106,625,RENAH MENDALUH,-1.29,102.857
2107,625,MUARA PAPALIK,-1.297,103.163
2108,625,PENGABUAN,-0.887,103.226
2109,625,SENYERANG,-0.844,103.069
2110,625,TUNGKAL ILIR,-0.838,103.492
2111,625,BRAM ITAM,-0.974,103.313
2112,625,SEBERANG KOTA,-0.795,103.388
2113,625,BETARA,-1.088,103.374
2114,625,KUALA BETARA,-0.925,103.507
2115,626,TEBO ILIR,-1.551,102.731
2116,626,MUARA TABIR,-1.728,102.579
2117,626,TEBO TENGAH,-1.425,102.516
2118,626,SUMAY,-1.177,102.439
2119,626,TENGAH ILIR,-1.398,102.688
2120,626,RIMBO BUJANG,-1.33,102.141
2121,626,RIMBO ULU,-1.287,102.002
2122,626,RIMBO ILIR,-1.405,102.261
2123,626,TEBO ULU,-1.279,102.266
2124,626,VII KOTO,-1.051,101.975
2125,626,SERAI SERUMPUN,-1.18,102.286
2126,626,VII KOTO ILIR,-1.035,102.137
2127,627,PELEPAT,-1.755,102.033
2128,627,PELEPAT ILIR,-1.623,102.344
2129,627,BATHIN II BABEKO,-1.512,102.234
2130,627,RIMBO TENGAH,-1.548,102.133
2131,627,BUNGO DANI,-1.495,102.078
2132,627,PASAR MUARA BUNG,-1.491,102.131
2133,627,BATIN III,-1.441,102.089
2134,627,RANTAU PANDAN,-1.648,101.938
2135,627,MUKO-MUKO BATHIN,-1.541,102.003
2136,627,BATHIN III ULU,-1.716,101.821
2137,627,TANAH SEPENGGAL,-1.447,101.958
2138,627,TANAH SEPENGGAL,-1.391,101.953
2139,627,TANAH TUMBUH,-1.482,101.88
2140,627,LIMBUR LUBUK MEN,-1.66,101.644
2141,627,BATHIN II PELAYA,-1.43,101.801
2142,627,JUJUHAN,-1.31,101.772
2143,627,JUJUHAN ILIR,-1.207,101.898
2144,628,KOTA BARU,-1.65,103.577
2145,628,JAMBI SELATAN,-1.63,103.646
2146,628,JELUTUNG,-1.617,103.613
2147,628,PASAR JAMBI,-1.594,103.614
2148,628,TELANAI PURA,-1.596,103.572
2149,628,DANAU TELUK,-1.57,103.593
2150,628,PELAYANGAN,-1.564,103.624
2151,628,JAMBI TIMUR,-1.586,103.638
2152,629,TANAH KAMPUNG,-2.078,101.438
2153,629,KUMUN DEBAI,-2.164,101.336
2154,629,SUNGAI PENUH,-2.085,101.33
2155,629,HAMPARAN RAWANG,-2.045,101.418
2156,629,PESISIR BUKIT,-2.041,101.368
2157,630,LENGKITI,-4.324,104.018
2158,630,SOSOH BUAY RAYAP,-4.208,104.11
2159,630,PENGANDONAN,-4.104,103.911
2160,630,SEMIDANG AJI,-4.029,103.986
2161,630,ULU OGAN,-4.191,103.712
2162,630,MUARA JAYA,-4.149,103.857
2163,630,PENINJAUAN,-3.857,104.362
2164,630,LUBUK BATANG,-3.962,104.167
2165,630,SINAR PENINJAUAN,-3.937,104.425
2166,630,BATU RAJA TIMUR,-4.152,104.216
2167,630,LUBUK RAJA,-4.126,104.291
2168,630,BATU RAJA BARAT,-4.109,104.12
2169,631,LEMPUING,-3.904,104.943
2170,631,LEMPUING JAYA,-3.692,104.915
2171,631,MESUJI,-3.914,105.132
2172,631,SUNGAI MENANG,-3.845,105.627
2173,631,MESUJI MAKMUR,-4.128,104.897
2174,631,MESUJI RAYA,-3.748,105.097
2175,631,TULUNG SELAPAN,-3.112,105.654
2176,631,CENGAL,-3.519,105.611
2177,631,PEDAMARAN,-3.467,104.966
2178,631,PEDAMARAN TIMUR,-3.546,105.156
2179,631,TANJUNG LUBUK,-3.573,104.71
2180,631,TELUK GELAM,-3.59,104.788
2181,631,KOTA KAYU AGUNG,-3.382,104.861
2182,631,SIRAH PULAU PADANG,-3.291,104.877
2183,631,JEJAWI,-3.174,104.856
2184,631,PAMPANGAN,-3.274,105.018
2185,631,PANGKALAN LAPAM,-3.119,105.153
2186,631,AIR SUGIHAN,-2.725,105.38
2187,632,SEMENDO DARAT LAUT,-4.098,103.641
2188,632,SEMENDO DARAT ULU,-4.273,103.511
2189,632,SEMENDO DARAT TENGAH,-4.182,103.474
2190,632,TANJUNG AGUNG,-3.934,103.786
2191,632,RAMBANG,-3.61,104.157
2192,632,LUBAI,-3.74,104.21
2193,632,LAWANG KIDUL,-3.775,103.832
2194,632,MUARA ENIM,-3.665,103.806
2195,632,UJAN MAS,-3.53,103.703
2196,632,GUNUNG MEGANG,-3.519,103.899
2197,632,BENAKAT,-3.404,103.735
2198,632,RAMBANG DANGKU,-3.585,104.028
2199,632,TALANG UBI,-3.283,103.855
2200,632,PENUKAL,-3.157,104.051
2201,632,TANAH ABANG,-3.311,104.138
2202,632,PENUKAL UTARA,-3.092,103.953
2203,632,ABAB,-3.171,104.165
2204,632,GELUMBANG,-3.22,104.413
2205,632,LEMBAK,-3.405,104.351
2206,632,SUNGAI ROTAN,-3.152,104.291
2207,632,MUARA BELIDA,-3.069,104.512
2208,632,KELEKAR,-3.342,104.478
2209,633,TANJUNG SAKTI PUMI,-4.155,103.114
2210,633,TANJUNG SAKTI PUMU,-4.082,103.012
2211,633,KOTA AGUNG,-4.125,103.408
2212,633,MULAK ULU,-4.033,103.528
2213,633,TANJUNG TEBAT,-3.986,103.454
2214,633,PULAU PINANG,-3.858,103.56
2215,633,PAGAR GUNUNG,-3.938,103.575
2216,633,GUMAY ULU,-3.928,103.404
2217,633,JARAI,-3.937,103.178
2218,633,PAJAR BULAN,-3.962,103.286
2219,633,MUARA PAYANG,-3.895,103.136
2220,633,KIKIM BARAT,-3.572,103.208
2221,633,KIKIM TIMUR,-3.629,103.383
2222,633,KIKIM SELATAN,-3.759,103.202
2223,633,KIKIM TENGAH,-3.652,103.252
2224,633,LAHAT,-3.728,103.544
2225,633,GUMAY TALANG,-3.781,103.459
2226,633,PSEKSU,-3.821,103.32
2227,633,MERAPI BARAT,-3.756,103.648
2228,633,MERAPI TIMUR,-3.631,103.663
2229,633,MERAPI SELATAN,-3.867,103.66
2230,634,RAWAS ULU,-2.627,102.752
2231,634,ULU RAWAS,-2.816,102.328
2232,634,RUPIT,-2.745,102.827
2233,634,KARANG JAYA,-2.921,102.625
2234,634,SUKU TENGAH LAKITAN ULU,-3.077,102.736
2235,634,SELANGIT,-3.215,102.674
2236,634,SUMBER HARTA,-3.031,102.95
2237,634,TUGU MULYO,-3.173,102.962
2238,634,PURWODADI,-3.105,102.988
2239,634,MUARA BELITI,-3.257,103.014
2240,634,TIANG PUMPUNG KEPUNGUT,-3.364,103.083
2241,634,JAYA LOKA,-3.347,103.196
2242,634,SUKA KARYA,-3.232,103.188
2243,634,MUARA KELINGI,-3.048,103.245
2244,634,BULAN TENGAH SUKU ULU,-3.349,103.313
2245,634,TUAH NEGERI,-3.154,103.101
2246,634,MUARA LAKITAN,-3.145,103.419
2247,634,MEGANG SAKTI,-2.968,103.021
2248,634,RAWAS ILIR,-2.619,103.175
2249,634,KARANG DAPO,-2.751,102.991
2250,634,NIBUNG,-2.454,102.947
2251,635,SANGA DESA,-2.712,103.418
2252,635,BABAT TOMAN,-2.768,103.647
2253,635,BATANGHARI LEKO,-2.453,103.443
2254,635,PLAKAT TINGGI,-2.924,103.549
2255,635,SUNGAI KERUH,-3.099,103.694
2256,635,SEKAYU,-2.87,103.855
2257,635,LAIS,-2.917,104.048
2258,635,SUNGAI LILIN,-2.645,104.083
2259,635,KELUANG,-2.584,103.924
2260,635,BAYUNG LENCIR,-2.113,103.902
2261,635,LALAN,-2.351,104.363
2262,636,RANTAU BAYUR,-3.01,104.383
2263,636,BETUNG,-2.796,104.281
2264,636,PULAU RIMAU,-2.557,104.464
2265,636,TUNGKAL ILIR,-2.54,104.221
2266,636,BANYUASIN III,-2.889,104.442
2267,636,TALANG KELAPA,-2.816,104.693
2268,636,TANJUNG LAGO,-2.639,104.632
2269,636,BANYUASIN I,-2.866,104.955
2270,636,RAMBUTAN,-3.051,104.932
2271,636,MUARA PADANG,-2.647,105.118
2272,636,MUARA SUGIHAN,-2.45,105.246
2273,636,MAKARTI JAYA,-2.541,104.959
2274,636,AIR SALEK,-2.605,105.022
2275,636,BANYUASIN II,-2.063,104.575
2276,636,MUARA TELANG,-2.581,104.822
2277,637,MEKAKAU ILIR,-4.66,103.775
2278,637,BANDING AGUNG,-4.767,103.913
2279,637,WARKUK RANAU SELATAN,-4.858,104.114
2280,637,BUAY PEMATANG RIBU RANAU,-4.78,104.054
2281,637,BUAY PEMACA,-4.722,104.229
2282,637,SIMPANG,-4.453,104.175
2283,637,BUANA PEMACA,-4.556,104.22
2284,637,MUARADUA,-4.537,104.051
2285,637,BUAY RAWAN,-4.642,104.047
2286,637,BUAY SANDANG AJI,-4.542,103.876
2287,637,TIGA DIHAJI,-4.623,103.924
2288,637,BUAY RUNJUNG,-4.487,103.9
2289,637,RUNJUNG AGUNG,-4.424,103.887
2290,637,KISAM TINGGI,-4.315,103.768
2291,637,MUARADUA KISAM,-4.39,103.704
2292,637,KISAM ILIR,-4.477,103.779
2293,637,PULAU BERINGIN,-4.502,103.665
2294,637,SINDANG DANAU,-4.45,103.545
2295,637,SUNGAI ARE,-4.476,103.466
2296,638,MARTAPURA,-4.303,104.33
2297,638,BUNGA MAYANG,-4.379,104.241
2298,638,JAYA PURA,-4.466,104.293
2299,638,BUAY PEMUKA PELIUNG,-4.244,104.392
2300,638,BUAY MADANG,-4.246,104.498
2301,638,BUAY MADANG TIMUR,-4.172,104.566
2302,638,BUAY PEMUKA BANGSA RAJA,-4.161,104.469
2303,638,MADANG SUKU II,-4.071,104.5
2304,638,MADANG SUKU III,-4.095,104.382
2305,638,MADANG SUKU I,-3.966,104.546
2306,638,BELITANG MADANG RAYA,-4.058,104.612
2307,638,BELITANG,-4.153,104.639
2308,638,BELITANG JAYA,-4.21,104.687
2309,638,BELITANG III,-4.132,104.735
2310,638,BELITANG II,-4.025,104.828
2311,638,BELITANG MULYA,-4.038,104.732
2312,638,SEMENDAWAI SUKU III,-3.967,104.699
2313,638,SEMENDAWAI TIMUR,-3.891,104.831
2314,638,CEMPAKA,-3.752,104.713
2315,638,SEMENDAWAI BARAT,-3.859,104.659
2316,639,MUARA KUANG,-3.668,104.577
2317,639,RAMBANG KUANG,-3.614,104.444
2318,639,LUBUK KELIAT,-3.488,104.623
2319,639,TANJUNG BATU,-3.341,104.622
2320,639,PAYARAMAN,-3.435,104.524
2321,639,RANTAU ALAI,-3.442,104.733
2322,639,KANDIS,-3.427,104.793
2323,639,TANJUNG RAJA,-3.344,104.744
2324,639,RANTAU PANJANG,-3.286,104.768
2325,639,SUNGAI PINANG,-3.358,104.795
2326,639,PEMULUTAN,-3.109,104.765
2327,639,PEMULUTAN SELATAN,-3.224,104.782
2328,639,PEMULUTAN BARAT,-3.176,104.729
2329,639,INDRALAYA,-3.248,104.686
2330,639,INDRALAYA UTARA,-3.154,104.602
2331,639,INDRALAYA SELATAN,-3.302,104.687
2332,640,MUARA PINANG,-3.86,103.09
2333,640,LINTANG KANAN,-3.939,103.019
2334,640,PENDOPO,-3.818,102.957
2335,640,PASMA AIR KERUH,-3.87,102.767
2336,640,ULU MUSI,-3.751,102.821
2337,640,TALANG PADANG,-3.683,102.933
2338,640,TEBING TINGGI,-3.603,103.056
2339,641,ILIR BARAT II,-2.998,104.745
2340,641,GANDUS,-3.004,104.671
2341,641,SEBERANG ULU I,-3.013,104.773
2342,641,KERTAPATI,-3.042,104.719
2343,641,SEBERANG ULU II,-2.997,104.79
2344,641,PLAJU,-3.01,104.812
2345,641,ILIR BARAT I,-2.967,104.685
2346,641,BUKIT KECIL,-2.988,104.753
2347,641,ILIR TIMUR I,-2.973,104.75
2348,641,KEMUNING,-2.954,104.75
2349,641,ILIR TIMUR II,-2.965,104.778
2350,641,KALIDONI,-2.964,104.821
2351,641,SAKO,-2.922,104.782
2352,641,SEMATANG BORANG,-2.943,104.824
2353,641,SUKARAMI,-2.903,104.713
2354,641,ALANG ALANG LEBAR,-2.942,104.699
2355,642,RAMBANG KAPAK TENGAH,-3.519,104.227
2356,642,PRABUMULIH TIMUR,-3.426,104.28
2357,642,PRABUMULIH SELATAN,-3.489,104.241
2358,642,PRABUMULIH BARAT,-3.419,104.174
2359,642,PRABUMULIH UTARA,-3.417,104.217
2360,642,CAMBAI,-3.381,104.269
2361,643,DEMPO SELATAN,-4.124,103.33
2362,643,DEMPO TENGAH,-4.145,103.249
2363,643,DEMPO UTARA,-4.089,103.2
2364,643,PAGAR ALAM SELATAN,-4.036,103.194
2365,643,PAGAR ALAM UTARA,-4.01,103.212
2366,644,LUBUK LINGGAU BARAT I,-3.308,102.831
2367,644,LUBUK LINGGAU BARAT II,-3.285,102.845
2368,644,LUBUK LINGGAU SELATAN I,-3.325,102.932
2369,644,LUBUK LINGGAU SELATAN II,-3.245,102.925
2370,644,LUBUK LINGGAU TIMUR I,-3.288,102.9
2371,644,LUBUK LINGGAU TIMUR II,-3.309,102.881
2372,644,LUBUK LINGGAU UTARA I,-3.205,102.854
2373,644,LUBUK LINGGAU UTARA II,-3.258,102.877
2374,645,MANNA,-4.463,102.948
2375,645,KOTA MANNA,-4.436,102.911
2376,645,KEDURANG,-4.372,103.158
2377,645,BUNGA MAS,-4.493,102.992
2378,645,PASAR MANNA,-4.468,102.916
2379,645,KEDURANG ILIR,-4.513,103.057
2380,645,SEGINIM,-4.442,103.017
2381,645,AIR NIPIS,-4.332,103.102
2382,645,PINO,-4.39,102.97
2383,645,PINORAYA,-4.294,102.907
2384,645,ULU MANNA,-4.278,103.01
2385,646,KOTA PADANG,-3.475,102.949
2386,646,SINDANG BELITI ILIR,-3.46,102.887
2387,646,PADANG ULAK TANDING,-3.361,102.752
2388,646,SINDANG KELINGI,-3.465,102.677
2389,646,BINDU RIANG,-3.439,102.753
2390,646,SINDANG BELITI ULU
